Zone,Org Dist,AC,Mandal,LB Name,Ward,Ward Number,Houses,Total Voters,Female,Male,Transgender,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,MILMA,4,332,1074,579,495,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,PATTANAKKAD,5,362,1153,619,534,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,Ponnamveli Town,6,334,1211,655,556,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,Menashery Mandapam,7,291,1013,525,488,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,MENASHERY,8,348,1374,721,653,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,Athikkad,9,334,1237,663,574,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,HIGH SCHOOL,10,286,1093,592,501,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,PUTHIYAMKAVU,11,291,989,521,468,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,UZHUVA,12,356,1215,672,543,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,THARAMOOD,13,328,1165,614,551,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,ADIVACKAL,14,255,896,483,413,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,KONATTUSHERI SOUTH,15,399,1274,663,611,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,KONATTUSHERI NORTH,16,425,1266,663,603,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,VETTICKAL,17,375,1368,735,633,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,ARASHUPURAM,18,408,1282,674,608,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,CHELLAPURAM,19,405,1295,672,623,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,AARATTUVAZHI,20,248,1395,671,724,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Pattanakkad Grama Panchayat,ANDHAKARANAZHY,21,355,1482,742,740,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,KAVIL,1,342,1114,583,531,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,ETTUPURAKKAL,2,375,1257,675,582,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,RAMAVARMMA HIGH SCHOOL,3,357,1225,630,595,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,NAGAMKULANGARA,4,411,1273,642,631,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,P . H .C,5,422,1380,739,641,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,KERALADITHYAPURAM,6,354,1168,632,536,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,RAMAVARMMASMARAKAM,7,443,1350,699,651,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,MADAMPAM,8,382,1299,693,606,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,SAKTHEESHWARAM,9,277,973,500,473,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,KALAVAMKODAM,10,329,1015,561,454,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,KARAPPURAM,11,329,1077,584,493,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,UZHUVA,12,276,1019,535,484,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,KOLLAPPALLI,13,318,1085,588,497,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,NEELIMANGALAM,14,343,1087,586,501,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,AKGGRANDHASALA,15,288,970,513,457,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,CHATHANCHIRA,16,305,991,534,457,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Vayalar Grama Panchayath,OLATHALA,17,303,1042,560,482,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,MAYITHARARTH,1,364,1183,605,578,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,THURUTHIPPALLY,2,403,1433,748,685,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,SUBHASH,3,376,1175,630,545,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,CHERUVARANAM,4,364,1307,669,638,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,AYYAPPANCHERY,5,348,1103,599,504,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,PUTHANAMPALAM,6,325,1288,659,629,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,MOOLAMVELY,7,396,1202,643,559,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,koottuvely,8,367,1143,616,527,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,ILLATHUKAV,9,369,1146,605,541,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,VEMBALLY,10,443,1398,732,666,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,CHATHANADU,11,406,1281,693,588,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,mangalapuram,12,457,1447,757,690,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,LUTHERAN,13,418,1286,681,605,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,KARKKAD,14,401,1252,669,583,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,KUMARAPURAM,15,430,1397,726,671,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,KANJIKUZHY,16,476,1436,767,669,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,KALATHIVEEDU,17,424,1431,761,670,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,THIRUVIZHA,18,470,1666,895,771,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Kanjikuzhi GRAMAPANCHAYATHH,MAYITHARA,19,428,1360,713,647,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,FISHLANDING CENTRE,1,343,1195,572,623,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,THAICKAL,2,379,1084,555,529,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,AAYIRAMTHAI,3,403,1244,643,601,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,ARAVUKADU,4,355,1195,593,602,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,PARUTHYAMPALLY,5,369,1148,607,541,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,AMBEDKER WARD,6,360,1177,623,554,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,MADACKAL,7,364,1168,601,567,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,Padinjarenalpathu,8,345,1198,612,586,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,MATTAVANA,9,336,1180,647,533,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,THRIPPURAKKULAM,10,417,1265,654,611,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,THIRUTHEKATTU,11,384,1278,677,601,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,AREEPARAMBU,12,343,1074,544,530,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,PANCHAYATH OFFICE BHAGAM,13,431,1371,716,655,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,MAYTIHARA,14,383,1349,693,656,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,THIRUVIZHA,15,391,1268,684,584,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,PULLAMKULAM,16,366,1364,722,642,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,CHAKKANATTU,17,387,1278,658,620,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,CHENNAVELI,18,309,1313,660,653,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,REETHAPURAM,19,193,653,338,315,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,KALARIKAL,20,371,1265,642,623,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,ARTHUNKAL BEACH,21,433,1401,709,692,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,ARTHUNKAL CHURCH,22,242,773,384,389,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,CHAMBAKKAD,23,371,1320,665,655,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Cherthala south Grama Panchayat,ARTHUNKAL,24,350,1454,721,733,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,CHENNAVELY,1,370,1292,635,657,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,POKLASERY,2,380,1203,650,553,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,KARIKKAD SOUTH,3,358,1260,656,604,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,KAREKKARTH,4,373,1237,638,599,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,KANICHUKULANGARA,5,327,1151,628,523,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,PANAKUNNAM,6,315,988,514,474,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,KANICHUKULANGARARTH,7,385,1320,691,629,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,THIRUVIZHA,8,383,1025,548,477,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,VARAKADI,9,321,1035,542,493,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,THOPPUVELY,10,404,1323,676,647,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,PANCHAYATH OFFICE BHAGAM,11,370,1320,705,615,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,GANDHI SMARAKAM,12,373,1161,608,552,1,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,KASTHOORBA,14,328,1087,585,502,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,PALLIWARD,15,271,1079,568,511,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,BEACH WARD,16,329,1493,733,760,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,janakshemam,17,334,1241,643,598,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,CHERUVALLISSERY,18,356,1194,635,559,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,CHETHY,19,374,1151,594,557,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mararikulam North Grama Panchayat,KATTADI,20,287,1141,553,588,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,OTTAMASERI THEKKU,1,206,1088,540,548,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,ILLIKKAL,2,326,1073,555,518,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,PANDARATHAI,3,305,1168,580,588,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,THANKI,4,329,1104,581,523,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,KADAKKARAPPALLY,5,350,1103,592,511,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,PANCHAYAT office,6,344,1203,639,564,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,POWER HOUSE,7,318,1079,564,515,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,KOTTARAM,8,335,1139,594,545,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,KANDAMANGALAM,9,306,914,470,444,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,MANJADIKKAL,10,337,1086,577,509,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,KUNJITHAI,11,327,1093,580,513,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,THAIKKAL BEACH,12,289,1171,578,593,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,VATTAKKARA,13,321,1093,581,512,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Cherthala,Kadakarappally Grama Panchayat,OTTAMASERI SOUTH,14,251,1119,541,578,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,CHENGANDA,1,437,1448,779,669,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,SB PURAM,2,444,1384,738,646,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,VELLIYAKULAM,3,519,1601,867,734,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,KATTACHIRARTH,4,445,1466,769,697,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,KATTACHIRASOUTH,5,495,1380,725,655,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,THANERMUKKOM,6,512,1520,784,736,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,DEVASAMKARI,7,389,1075,573,502,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,VELIAMBRA,8,446,1506,759,747,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,ELANJAMKULANGARA,9,455,1495,783,712,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,KANNKARA,10,343,1315,658,657,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,PUTHANANGADI,11,377,1270,653,617,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,VARANAM,12,445,1443,749,694,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,PANCHAYATH LP SCHOOL,13,266,1134,591,543,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,KARIKKADU,14,425,1356,695,661,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,NJETTAYIL,15,465,1451,757,694,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,MUTTATHUPARA,16,362,1215,624,591,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,SREEKANDAMANGALAM,17,364,1212,632,580,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,TAGORE,18,360,1259,652,607,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,PATHINONNAMMILE,19,373,1190,650,540,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,MARUTHORVATTOM,20,365,1350,721,629,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,MANAVELI,21,445,1486,777,709,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,ENGINEERING COLLEGE WARD,22,444,1363,707,656,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,LISSUE NAGAR,23,426,1318,678,640,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Cherthala,Muhamma,Thanneermukkam GRAMAPANCHAYATHH,VARANAD,24,478,1453,746,707,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,SASKARIKANLAYAM WARD,1,328,1073,562,511,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,KAITHATHIL,2,364,1080,582,498,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,ASHAN SMARAKA GRANDHASALA,3,353,1199,618,581,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,KOMALAPURAM,4,300,1062,552,510,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,LUTHUREN HIGH SCHOOL,5,320,1002,510,492,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,KRISHIBHAVAN,6,352,1176,618,558,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,CHARAMPARAMP,7,344,1077,535,542,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,SARGAWARD,8,397,1268,669,599,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,THIRUVILAKKU NORTH,9,260,921,480,441,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,CHEMPANTHARA,10,315,964,496,468,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,THIRUVILAKKU SOUTH,11,368,1216,637,579,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,AYYANKALI,12,335,1064,570,494,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,NAVADASHA,13,356,1117,608,509,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,RAMAVARMA,14,375,1201,623,578,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,PASHNAMBALAM,15,355,1142,593,549,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,IKYABHARATHAM,16,322,1211,614,597,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,MATHASCHOOL,17,330,1181,625,556,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,GURUMANDIRAM,18,345,1222,657,565,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,THUMPOLI COASTAL AREA,19,390,1261,621,640,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Alappuzha,Aryad,AS CANAL,20,366,1334,718,616,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,PAPPALY,1,545,1655,865,790,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,KAVUNGAL,2,548,1663,877,786,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,PERUMTHURUTHU,3,485,1699,877,822,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,PONNAD,4,549,1966,1012,954,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,AMBALAKKADAVU,5,500,2028,1074,954,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,MARKET,6,516,1785,926,859,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,nethaji,7,529,1777,957,820,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,SHANMUKHAM,8,500,1680,874,806,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,VIRUSSERI,9,539,1778,926,852,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,POONTHOPPU,10,477,1484,798,686,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,TAGORE,11,274,880,471,409,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,KUNNEPADAM,12,532,1658,863,795,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,VALIYA KALAVOOR,13,490,1452,763,689,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,APPOORU,14,522,1556,816,740,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,KALAVOOR,15,534,1680,892,788,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,KARUKATHARA,16,475,1528,790,738,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,RAMANKULANGARA,17,465,1850,988,862,0,,,,,,,,,,,,,
Alappuzha,Alappuzha North,Alappuzha,Mararikkulam,Mannancherry Grama Panchayat,NJANDIRICKAL,18,458,1611,822,789,0,,,,,,,,,,,,,
